"","REGION","ISLAND","DIVEID","SEGMENT","ANALYSIS_SEC"
"4049","SAMOA","Ofu & Olosega",201503132,9,"Ofu & Olosega"
"4050","SAMOA","Ofu & Olosega",201503132,10,"Ofu & Olosega"
"4051","SAMOA","Ofu & Olosega",201503133,1,"Ofu & Olosega"
"4052","SAMOA","Ofu & Olosega",201503133,2,"Ofu & Olosega"
"4053","SAMOA","Ofu & Olosega",201503133,3,"Ofu & Olosega"
"4054","SAMOA","Ofu & Olosega",201503133,4,"Ofu & Olosega"
"4055","SAMOA","Ofu & Olosega",201503133,5,"Ofu & Olosega"
"4056","SAMOA","Ofu & Olosega",201503133,6,"Ofu & Olosega"
"4057","SAMOA","Ofu & Olosega",201503133,7,"Ofu & Olosega"
"4058","SAMOA","Ofu & Olosega",201503133,8,"Ofu & Olosega"
"4059","SAMOA","Ofu & Olosega",201503133,9,"Ofu & Olosega"
"4060","SAMOA","Ofu & Olosega",201503133,10,"Ofu & Olosega"
"4061","SAMOA","Ofu & Olosega",201503134,1,"Ofu & Olosega"
"4062","SAMOA","Ofu & Olosega",201503134,2,"Ofu & Olosega"
"4063","SAMOA","Ofu & Olosega",201503134,3,"Ofu & Olosega"
"4064","SAMOA","Ofu & Olosega",201503134,4,"Ofu & Olosega"
"4065","SAMOA","Ofu & Olosega",201503134,5,"Ofu & Olosega"
"4066","SAMOA","Ofu & Olosega",201503134,6,"Ofu & Olosega"
"4067","SAMOA","Ofu & Olosega",201503134,7,"Ofu & Olosega"
"4068","SAMOA","Ofu & Olosega",201503134,8,"Ofu & Olosega"
"4069","SAMOA","Ofu & Olosega",201503134,9,"Ofu & Olosega"
"4070","SAMOA","Ofu & Olosega",201503134,10,"Ofu & Olosega"
"4071","SAMOA","Ofu & Olosega",201503135,1,"Ofu & Olosega"
"4072","SAMOA","Ofu & Olosega",201503135,2,"Ofu & Olosega"
"4073","SAMOA","Ofu & Olosega",201503135,3,"Ofu & Olosega"
"4074","SAMOA","Ofu & Olosega",201503135,4,"Ofu & Olosega"
"4075","SAMOA","Ofu & Olosega",201503135,5,"Ofu & Olosega"
"4076","SAMOA","Ofu & Olosega",201503135,6,"Ofu & Olosega"
"4077","SAMOA","Ofu & Olosega",201503135,7,"Ofu & Olosega"
"4078","SAMOA","Ofu & Olosega",201503135,8,"Ofu & Olosega"
"4079","SAMOA","Ofu & Olosega",201503135,9,"Ofu & Olosega"
"4080","SAMOA","Ofu & Olosega",201503135,10,"Ofu & Olosega"
"4081","SAMOA","Ofu & Olosega",201503141,1,"Ofu & Olosega"
"4082","SAMOA","Ofu & Olosega",201503141,2,"Ofu & Olosega"
"4083","SAMOA","Ofu & Olosega",201503141,3,"Ofu & Olosega"
"4084","SAMOA","Ofu & Olosega",201503141,4,"Ofu & Olosega"
"4085","SAMOA","Ofu & Olosega",201503141,5,"Ofu & Olosega"
"4086","SAMOA","Ofu & Olosega",201503141,6,"Ofu & Olosega"
"4087","SAMOA","Ofu & Olosega",201503141,7,"Ofu & Olosega"
"4088","SAMOA","Ofu & Olosega",201503141,8,"Ofu & Olosega"
"4089","SAMOA","Ofu & Olosega",201503141,9,"Ofu & Olosega"
"4090","SAMOA","Ofu & Olosega",201503141,10,"Ofu & Olosega"
"4091","SAMOA","Ofu & Olosega",201503142,1,"Ofu & Olosega"
"4092","SAMOA","Ofu & Olosega",201503142,2,"Ofu & Olosega"
"4093","SAMOA","Ofu & Olosega",201503142,3,"Ofu & Olosega"
"4094","SAMOA","Ofu & Olosega",201503142,4,"Ofu & Olosega"
"4095","SAMOA","Ofu & Olosega",201503142,5,"Ofu & Olosega"
"4096","SAMOA","Ofu & Olosega",201503142,6,"Ofu & Olosega"
"4097","SAMOA","Ofu & Olosega",201503142,7,"Ofu & Olosega"
"4098","SAMOA","Ofu & Olosega",201503142,8,"Ofu & Olosega"
"4099","SAMOA","Ofu & Olosega",201503142,9,"Ofu & Olosega"
"4100","SAMOA","Ofu & Olosega",201503142,10,"Ofu & Olosega"
"4101","SAMOA","Ofu & Olosega",201503143,1,"Ofu & Olosega"
"4102","SAMOA","Ofu & Olosega",201503143,2,"Ofu & Olosega"
"4103","SAMOA","Ofu & Olosega",201503143,3,"Ofu & Olosega"
"4104","SAMOA","Ofu & Olosega",201503143,4,"Ofu & Olosega"
"4105","SAMOA","Ofu & Olosega",201503143,5,"Ofu & Olosega"
"4106","SAMOA","Ofu & Olosega",201503143,6,"Ofu & Olosega"
"4107","SAMOA","Ofu & Olosega",201503143,7,"Ofu & Olosega"
"4108","SAMOA","Ofu & Olosega",201503143,8,"Ofu & Olosega"
"4109","SAMOA","Ofu & Olosega",201503143,9,"Ofu & Olosega"
"4110","SAMOA","Ofu & Olosega",201503143,10,"Ofu & Olosega"
"4111","SAMOA","Ofu & Olosega",201503144,1,"Ofu & Olosega"
"4112","SAMOA","Ofu & Olosega",201503144,2,"Ofu & Olosega"
"4113","SAMOA","Ofu & Olosega",201503144,3,"Ofu & Olosega"
"4114","SAMOA","Ofu & Olosega",201503144,4,"Ofu & Olosega"
"4115","SAMOA","Ofu & Olosega",201503144,5,"Ofu & Olosega"
"4116","SAMOA","Ofu & Olosega",201503144,6,"Ofu & Olosega"
"4117","SAMOA","Ofu & Olosega",201503144,7,"Ofu & Olosega"
"4118","SAMOA","Ofu & Olosega",201503144,8,"Ofu & Olosega"
"4119","SAMOA","Ofu & Olosega",201503144,9,"Ofu & Olosega"
"4120","SAMOA","Ofu & Olosega",201503144,10,"Ofu & Olosega"
"4121","SAMOA","Ofu & Olosega",201503145,1,"Ofu & Olosega"
"4122","SAMOA","Ofu & Olosega",201503145,2,"Ofu & Olosega"
"4123","SAMOA","Ofu & Olosega",201503145,3,"Ofu & Olosega"
"4124","SAMOA","Ofu & Olosega",201503145,4,"Ofu & Olosega"
"4125","SAMOA","Ofu & Olosega",201503145,5,"Ofu & Olosega"
"4126","SAMOA","Ofu & Olosega",201503145,6,"Ofu & Olosega"
"4127","SAMOA","Ofu & Olosega",201503145,7,"Ofu & Olosega"
"4128","SAMOA","Ofu & Olosega",201503145,8,"Ofu & Olosega"
"4129","SAMOA","Ofu & Olosega",201503145,9,"Ofu & Olosega"
"4130","SAMOA","Ofu & Olosega",201503145,10,"Ofu & Olosega"
"4131","SAMOA","Tau",201503151,1,"Tau"
"4132","SAMOA","Tau",201503151,2,"Tau"
"4133","SAMOA","Tau",201503151,3,"Tau"
"4134","SAMOA","Tau",201503151,4,"Tau"
"4135","SAMOA","Tau",201503151,5,"Tau"
"4136","SAMOA","Tau",201503151,6,"Tau"
"4137","SAMOA","Tau",201503151,7,"Tau"
"4138","SAMOA","Tau",201503151,8,"Tau"
"4139","SAMOA","Tau",201503151,9,"Tau"
"4140","SAMOA","Tau",201503151,10,"Tau"
"4141","SAMOA","Tau",201503152,1,"Tau"
"4142","SAMOA","Tau",201503152,2,"Tau"
"4143","SAMOA","Tau",201503152,3,"Tau"
"4144","SAMOA","Tau",201503152,4,"Tau"
"4145","SAMOA","Tau",201503152,5,"Tau"
"4146","SAMOA","Tau",201503152,6,"Tau"
"4147","SAMOA","Tau",201503152,7,"Tau"
"4148","SAMOA","Tau",201503152,8,"Tau"
"4149","SAMOA","Tau",201503152,9,"Tau"
"4150","SAMOA","Tau",201503152,10,"Tau"
"4151","SAMOA","Tau",201503153,1,"Tau"
"4152","SAMOA","Tau",201503153,2,"Tau"
"4153","SAMOA","Tau",201503153,3,"Tau"
"4154","SAMOA","Tau",201503153,4,"Tau"
"4155","SAMOA","Tau",201503153,5,"Tau"
"4156","SAMOA","Tau",201503153,6,"Tau"
"4157","SAMOA","Tau",201503153,7,"Tau"
"4158","SAMOA","Tau",201503153,8,"Tau"
"4159","SAMOA","Tau",201503153,9,"Tau"
"4160","SAMOA","Tau",201503153,10,"Tau"
"4161","SAMOA","Tau",201503154,1,"Tau"
"4162","SAMOA","Tau",201503154,2,"Tau"
"4163","SAMOA","Tau",201503154,3,"Tau"
"4164","SAMOA","Tau",201503154,4,"Tau"
"4165","SAMOA","Tau",201503154,5,"Tau"
"4166","SAMOA","Tau",201503154,6,"Tau"
"4167","SAMOA","Tau",201503154,7,"Tau"
"4168","SAMOA","Tau",201503154,8,"Tau"
"4169","SAMOA","Tau",201503154,9,"Tau"
"4170","SAMOA","Tau",201503154,10,"Tau"
"4171","SAMOA","Tau",201503155,1,"Tau"
"4172","SAMOA","Tau",201503155,2,"Tau"
"4173","SAMOA","Tau",201503155,3,"Tau"
"4174","SAMOA","Tau",201503155,4,"Tau"
"4175","SAMOA","Tau",201503155,5,"Tau"
"4176","SAMOA","Tau",201503155,6,"Tau"
"4177","SAMOA","Tau",201503155,7,"Tau"
"4178","SAMOA","Tau",201503155,8,"Tau"
"4179","SAMOA","Tau",201503155,9,"Tau"
"4180","SAMOA","Tau",201503155,10,"Tau"
"4181","SAMOA","Tau",201503156,1,"Tau"
"4182","SAMOA","Tau",201503156,2,"Tau"
"4183","SAMOA","Tau",201503156,3,"Tau"
"4184","SAMOA","Tau",201503156,4,"Tau"
"4185","SAMOA","Tau",201503156,5,"Tau"
"4186","SAMOA","Tau",201503156,6,"Tau"
"4187","SAMOA","Tau",201503156,7,"Tau"
"4188","SAMOA","Tau",201503156,8,"Tau"
"4189","SAMOA","Tau",201503156,9,"Tau"
"4190","SAMOA","Tau",201503156,10,"Tau"
"4191","SAMOA","Rose",201503181,1,"ROSE_SANCTUARY"
"4192","SAMOA","Rose",201503181,2,"ROSE_SANCTUARY"
"4193","SAMOA","Rose",201503181,3,"ROSE_SANCTUARY"
"4194","SAMOA","Rose",201503181,4,"ROSE_SANCTUARY"
"4195","SAMOA","Rose",201503181,5,"ROSE_SANCTUARY"
"4196","SAMOA","Rose",201503181,6,"ROSE_SANCTUARY"
"4197","SAMOA","Rose",201503181,7,"ROSE_SANCTUARY"
"4198","SAMOA","Rose",201503181,8,"ROSE_SANCTUARY"
"4199","SAMOA","Rose",201503181,9,"ROSE_SANCTUARY"
"4200","SAMOA","Rose",201503181,10,"ROSE_SANCTUARY"
"4201","SAMOA","Rose",201503182,1,"ROSE_SANCTUARY"
"4202","SAMOA","Rose",201503182,2,"ROSE_SANCTUARY"
"4203","SAMOA","Rose",201503182,3,"ROSE_SANCTUARY"
"4204","SAMOA","Rose",201503182,4,"ROSE_SANCTUARY"
"4205","SAMOA","Rose",201503182,5,"ROSE_SANCTUARY"
"4206","SAMOA","Rose",201503182,6,"ROSE_SANCTUARY"
"4207","SAMOA","Rose",201503182,7,"ROSE_SANCTUARY"
"4208","SAMOA","Rose",201503182,8,"ROSE_SANCTUARY"
"4209","SAMOA","Rose",201503182,9,"ROSE_SANCTUARY"
"4210","SAMOA","Rose",201503182,10,"ROSE_SANCTUARY"
"4211","SAMOA","Rose",201503183,1,"ROSE_SANCTUARY"
"4212","SAMOA","Rose",201503183,3,"ROSE_SANCTUARY"
"4213","SAMOA","Rose",201503183,4,"ROSE_SANCTUARY"
"4214","SAMOA","Rose",201503183,5,"ROSE_SANCTUARY"
"4215","SAMOA","Rose",201503183,6,"ROSE_SANCTUARY"
"4216","SAMOA","Rose",201503183,7,"ROSE_SANCTUARY"
"4217","SAMOA","Rose",201503183,8,"ROSE_SANCTUARY"
"4218","SAMOA","Rose",201503183,9,"ROSE_SANCTUARY"
"4219","SAMOA","Rose",201503183,10,"ROSE_SANCTUARY"
"4220","SAMOA","Rose",201503184,1,"ROSE_SANCTUARY"
"4221","SAMOA","Rose",201503184,2,"ROSE_SANCTUARY"
"4222","SAMOA","Rose",201503184,3,"ROSE_SANCTUARY"
"4223","SAMOA","Rose",201503184,4,"ROSE_SANCTUARY"
"4224","SAMOA","Rose",201503184,5,"ROSE_SANCTUARY"
"4225","SAMOA","Rose",201503184,6,"ROSE_SANCTUARY"
"4226","SAMOA","Rose",201503184,7,"ROSE_SANCTUARY"
"4227","SAMOA","Rose",201503184,8,"ROSE_SANCTUARY"
"4228","SAMOA","Rose",201503184,9,"ROSE_SANCTUARY"
"4229","SAMOA","Rose",201503184,10,"ROSE_SANCTUARY"
"4230","SAMOA","Rose",201503185,1,"ROSE_SANCTUARY"
"4231","SAMOA","Rose",201503185,2,"ROSE_SANCTUARY"
"4232","SAMOA","Rose",201503185,3,"ROSE_SANCTUARY"
"4233","SAMOA","Rose",201503185,4,"ROSE_SANCTUARY"
"4234","SAMOA","Rose",201503185,5,"ROSE_SANCTUARY"
"4235","SAMOA","Rose",201503185,6,"ROSE_SANCTUARY"
"4236","SAMOA","Rose",201503185,7,"ROSE_SANCTUARY"
"4237","SAMOA","Rose",201503185,8,"ROSE_SANCTUARY"
"4238","SAMOA","Rose",201503185,9,"ROSE_SANCTUARY"
"4239","SAMOA","Rose",201503185,10,"ROSE_SANCTUARY"
"4240","SAMOA","Tau",201503231,1,"Tau"
"4241","SAMOA","Tau",201503231,2,"Tau"
"4242","SAMOA","Tau",201503231,3,"Tau"
"4243","SAMOA","Tau",201503231,4,"Tau"
"4244","SAMOA","Tau",201503231,5,"Tau"
"4245","SAMOA","Tau",201503231,6,"Tau"
"4246","SAMOA","Tau",201503231,7,"Tau"
"4247","SAMOA","Tau",201503231,8,"Tau"
"4248","SAMOA","Tau",201503231,9,"Tau"
"4249","SAMOA","Tau",201503231,10,"Tau"
"4250","SAMOA","Tau",201503232,1,"Tau"
"4251","SAMOA","Tau",201503232,2,"Tau"
"4252","SAMOA","Tau",201503232,3,"Tau"
"4253","SAMOA","Tau",201503232,4,"Tau"
"4254","SAMOA","Tau",201503232,5,"Tau"
"4255","SAMOA","Tau",201503232,6,"Tau"
"4256","SAMOA","Tau",201503232,7,"Tau"
"4257","SAMOA","Tau",201503232,8,"Tau"
"4258","SAMOA","Tau",201503232,9,"Tau"
"4259","SAMOA","Tau",201503232,10,"Tau"
"4260","SAMOA","Tau",201503233,1,"Tau"
"4261","SAMOA","Tau",201503233,3,"Tau"
"4262","SAMOA","Tau",201503233,4,"Tau"
"4263","SAMOA","Tau",201503233,5,"Tau"
"4264","SAMOA","Tau",201503233,6,"Tau"
"4265","SAMOA","Tau",201503233,7,"Tau"
"4266","SAMOA","Tau",201503233,8,"Tau"
"4267","SAMOA","Tau",201503233,9,"Tau"
"4268","SAMOA","Tau",201503233,10,"Tau"
"4269","SAMOA","Tau",201503234,1,"Tau"
"4270","SAMOA","Tau",201503234,2,"Tau"
"4271","SAMOA","Tau",201503234,3,"Tau"
"4272","SAMOA","Tau",201503234,4,"Tau"
"4273","SAMOA","Tau",201503234,5,"Tau"
"4274","SAMOA","Tau",201503234,6,"TAU_SANCTUARY"
"4275","SAMOA","Tau",201503234,7,"TAU_SANCTUARY"
"4276","SAMOA","Tau",201503234,8,"TAU_SANCTUARY"
"4277","SAMOA","Tau",201503234,9,"TAU_SANCTUARY"
"4278","SAMOA","Tau",201503234,10,"TAU_SANCTUARY"
"4279","SAMOA","Tau",201503235,1,"TAU_SANCTUARY"
"4280","SAMOA","Tau",201503235,2,"TAU_SANCTUARY"
"4281","SAMOA","Tau",201503235,3,"TAU_SANCTUARY"
"4282","SAMOA","Tau",201503235,4,"TAU_SANCTUARY"
"4283","SAMOA","Tau",201503235,5,"TAU_SANCTUARY"
"4284","SAMOA","Tau",201503235,6,"TAU_SANCTUARY"
"4285","SAMOA","Tau",201503235,7,"TAU_SANCTUARY"
"4286","SAMOA","Tau",201503235,8,"TAU_SANCTUARY"
"4287","SAMOA","Tau",201503235,9,"Tau"
"4288","SAMOA","Tau",201503235,10,"Tau"
"4289","SAMOA","Tau",201503236,1,"Tau"
"4290","SAMOA","Tau",201503236,2,"Tau"
"4291","SAMOA","Tau",201503236,3,"Tau"
"4292","SAMOA","Tau",201503236,4,"Tau"
"4293","SAMOA","Tau",201503236,5,"Tau"
"4294","SAMOA","Tau",201503236,6,"Tau"
"4295","SAMOA","Tau",201503236,8,"Tau"
"4296","SAMOA","Tau",201503236,9,"Tau"
"4297","SAMOA","Tau",201503236,10,"Tau"
