"","REGION","ISLAND","DIVEID","SEGMENT","ANALYSIS_SEC"
"489","MARIAN","Guam",201403294,10,"PATI_PT_MPA"
"490","MARIAN","Guam",201403295,1,"PATI_PT_MPA"
"491","MARIAN","Guam",201403295,2,"PATI_PT_MPA"
"492","MARIAN","Guam",201403295,3,"PATI_PT_MPA"
"493","MARIAN","Guam",201403295,4,"PATI_PT_MPA"
"494","MARIAN","Guam",201403295,5,"PATI_PT_MPA"
"495","MARIAN","Guam",201403295,6,"PATI_PT_MPA"
"496","MARIAN","Guam",201403295,7,"PATI_PT_MPA"
"497","MARIAN","Guam",201403295,8,"PATI_PT_MPA"
"498","MARIAN","Guam",201403295,9,"PATI_PT_MPA"
"499","MARIAN","Guam",201403295,10,"PATI_PT_MPA"
"500","MARIAN","Guam",201404041,1,"GUAM_WEST_OPEN"
"501","MARIAN","Guam",201404041,2,"GUAM_WEST_OPEN"
"502","MARIAN","Guam",201404041,3,"GUAM_WEST_OPEN"
"503","MARIAN","Guam",201404041,4,"GUAM_WEST_OPEN"
"504","MARIAN","Guam",201404041,5,"GUAM_WEST_OPEN"
"505","MARIAN","Guam",201404041,6,"GUAM_WEST_OPEN"
"506","MARIAN","Guam",201404041,7,"GUAM_WEST_OPEN"
"507","MARIAN","Guam",201404041,8,"GUAM_WEST_OPEN"
"508","MARIAN","Guam",201404041,9,"GUAM_WEST_OPEN"
"509","MARIAN","Guam",201404041,10,"GUAM_WEST_OPEN"
"510","MARIAN","Guam",201404042,1,"GUAM_WEST_OPEN"
"511","MARIAN","Guam",201404042,2,"GUAM_WEST_OPEN"
"512","MARIAN","Guam",201404042,3,"GUAM_WEST_OPEN"
"513","MARIAN","Guam",201404042,4,"GUAM_WEST_OPEN"
"514","MARIAN","Guam",201404042,5,"GUAM_WEST_OPEN"
"515","MARIAN","Guam",201404042,6,"GUAM_WEST_OPEN"
"516","MARIAN","Guam",201404042,7,"GUAM_WEST_OPEN"
"517","MARIAN","Guam",201404042,8,"GUAM_WEST_OPEN"
"518","MARIAN","Guam",201404042,9,"GUAM_WEST_OPEN"
"519","MARIAN","Guam",201404042,10,"GUAM_WEST_OPEN"
